time_s,q0,qdot0,tau0,q1,qdot1,tau1,q2,qdot2,tau2,q3,qdot3,tau3,q4,qdot4,tau4,q5,qdot5,tau5,q6,qdot6,tau6,q7,qdot7,tau7,q8,qdot8,tau8,q9,qdot9,tau9,q10,qdot10,tau10,q11,qdot11,tau11,command_0,command_1,command_2,imu_accel_x,imu_accel_y,imu_accel_z
1.121522617340087891e+01,-3.216803073883056641e-03,1.550209522247314453e-02,1.509035229682922363e+00,6.981233358383178711e-01,-2.712866663932800293e-02,2.523304700851440430e+00,-1.538286089897155762e+00,0.000000000000000000e+00,5.689805030822753906e+00,-9.815233945846557617e-02,1.550209522247314453e-02,-2.102753877639770508e+00,6.505270600318908691e-01,-3.875523805618286133e-02,-1.632726669311523438e+00,-1.527860164642333984e+00,4.044024739414453506e-03,4.978579044342041016e+00,-1.136662065982818604e-02,2.712866663932800293e-02,1.385343790054321289e+00,5.202070474624633789e-01,3.875523805618286133e-02,-1.607988357543945312e+00,-1.231414079666137695e+00,-5.055030807852745056e-02,5.832049846649169922e+00,3.428673744201660156e-02,-3.875523805618286133e-03,-1.039007902145385742e+00,5.767957568168640137e-01,-3.487971425056457520e-02,4.205507934093475342e-01,-1.088909745216369629e+00,8.088049478828907013e-03,5.025994300842285156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.143231272697448730e+00,3.770867586135864258e-01,9.516951560974121094e+00
1.123510456085205078e+01,-3.216803073883056641e-03,-6.200838088989257812e-02,1.558511734008789062e+00,6.982141733169555664e-01,-3.875523805618286133e-02,2.622257947921752930e+00,-1.538301944732666016e+00,-2.022012509405612946e-02,5.832049846649169922e+00,-9.815233945846557617e-02,-4.650628566741943359e-02,-1.979062557220458984e+00,6.505876183509826660e-01,-5.813286080956459045e-02,-1.558511734008789062e+00,-1.527844309806823730e+00,4.246226325631141663e-02,4.836334228515625000e+00,-1.133634150028228760e-02,2.712866663932800293e-02,1.360605478286743164e+00,5.202070474624633789e-01,3.875523805618286133e-03,-1.607988357543945312e+00,-1.231398344039916992e+00,-2.628616243600845337e-02,5.879465103149414062e+00,3.431701660156250000e-02,-3.875523805618286133e-03,-9.895312786102294922e-01,5.767957568168640137e-01,-1.162657141685485840e-02,4.205507934093475342e-01,-1.088909745216369629e+00,1.011006254702806473e-02,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.095347285270690918e+00,3.124433159828186035e-01,9.510966300964355469e+00
1.125512504577636719e+01,-3.156244754791259766e-03,-1.937761902809143066e-02,1.607988357543945312e+00,6.982444524765014648e-01,7.363495230674743652e-02,2.646996259689331055e+00,-1.538317680358886719e+00,-3.235219791531562805e-02,5.832049846649169922e+00,-9.815233945846557617e-02,-1.162657141685485840e-02,-2.028539180755615234e+00,6.507087349891662598e-01,0.000000000000000000e+00,-1.509035229682922363e+00,-1.527860164642333984e+00,1.819811202585697174e-02,4.883749008178710938e+00,-1.145744323730468750e-02,6.200838088989257812e-02,1.261652350425720215e+00,5.201767683029174805e-01,2.325314283370971680e-02,-1.583250045776367188e+00,-1.231382608413696289e+00,-2.628616243600845337e-02,5.832049846649169922e+00,3.428673744201660156e-02,-1.937761902809143066e-02,-1.063746094703674316e+00,5.767351984977722168e-01,-7.751047611236572266e-03,4.205507934093475342e-01,-1.088909745216369629e+00,2.022012369707226753e-03,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.107318282127380371e+00,3.531447649002075195e-01,9.574412345886230469e+00
1.127504158020019531e+01,-3.216803073883056641e-03,-7.751047611236572266e-03,1.558511734008789062e+00,6.981536149978637695e-01,3.875523805618286133e-02,2.622257947921752930e+00,-1.538286089897155762e+00,-1.011006254702806473e-02,5.832049846649169922e+00,-9.821289777755737305e-02,-9.301257133483886719e-02,-2.078015804290771484e+00,6.504665017127990723e-01,-1.240167617797851562e-01,-1.632726669311523438e+00,-1.527860164642333984e+00,2.022012369707226753e-03,4.788918972015380859e+00,-1.145744323730468750e-02,-7.751047611236572266e-03,1.286390662193298340e+00,5.201767683029174805e-01,-3.487971425056457520e-02,-1.607988357543945312e+00,-1.231398344039916992e+00,-2.224213629961013794e-02,5.784635066986083984e+00,3.434729576110839844e-02,-1.162657141685485840e-02,-9.400547146797180176e-01,5.767654776573181152e-01,1.937761902809143066e-02,2.721211016178131104e-01,-1.088893890380859375e+00,2.628616243600845337e-02,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.104924082756042480e+00,3.543418645858764648e-01,9.558850288391113281e+00
1.129657936096191406e+01,-3.216803073883056641e-03,-7.751047611236572266e-02,1.607988357543945312e+00,6.981838941574096680e-01,3.100419044494628906e-02,2.622257947921752930e+00,-1.538286089897155762e+00,-8.088049478828907013e-03,5.832049846649169922e+00,-9.812206029891967773e-02,1.937761902809143066e-02,-2.003800868988037109e+00,6.507389545440673828e-01,0.000000000000000000e+00,-1.484296917915344238e+00,-1.527860164642333984e+00,-1.011006254702806473e-02,4.883749008178710938e+00,-1.142716407775878906e-02,-1.550209522247314453e-02,1.286390662193298340e+00,5.202676057815551758e-01,3.875523805618286133e-02,-1.558511734008789062e+00,-1.231398344039916992e+00,-2.022012509405612946e-02,5.832049846649169922e+00,3.428673744201660156e-02,-2.325314283370971680e-02,-1.063746094703674316e+00,5.767049789428710938e-01,-7.751047611236572266e-03,3.710742294788360596e-01,-1.088893890380859375e+00,6.066037341952323914e-03,5.310484409332275391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.091755986213684082e+00,3.076549172401428223e-01,9.561244010925292969e+00
1.131562519073486328e+01,-3.156244754791259766e-03,-1.550209522247314453e-02,1.632726669311523438e+00,6.981233358383178711e-01,4.263076186180114746e-02,2.498566389083862305e+00,-1.538301944732666016e+00,-4.852829873561859131e-02,5.879465103149414062e+00,-9.815233945846557617e-02,-3.875523805618286133e-02,-1.904847741127014160e+00,6.507389545440673828e-01,2.325314283370971680e-02,-1.509035229682922363e+00,-1.527844309806823730e+00,0.000000000000000000e+00,5.025994300842285156e+00,-1.145744323730468750e-02,1.550209522247314453e-02,1.212175846099853516e+00,5.202373266220092773e-01,6.200838088989257812e-02,-1.607988357543945312e+00,-1.231382608413696289e+00,8.088049478828907013e-03,5.784635066986083984e+00,3.431701660156250000e-02,5.813286080956459045e-02,-1.063746094703674316e+00,5.767351984977722168e-01,3.875523805618286133e-03,3.710742294788360596e-01,-1.088893890380859375e+00,1.415408682078123093e-02,5.263069629669189453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.112106680870056152e+00,3.196259140968322754e-01,9.532513618469238281e+00
1.133589172363281250e+01,-3.247082233428955078e-03,-6.975942850112915039e-02,1.583250045776367188e+00,6.980930566787719727e-01,-3.875523805618286133e-03,2.523304700851440430e+00,-1.538301944732666016e+00,-2.022012509405612946e-02,5.832049846649169922e+00,-9.815233945846557617e-02,-3.487971425056457520e-02,-1.904847741127014160e+00,6.505876183509826660e-01,-3.875523805618286133e-02,-1.607988357543945312e+00,-1.527844309806823730e+00,1.011006254702806473e-02,4.978579044342041016e+00,-1.136662065982818604e-02,-6.975942850112915039e-02,1.311128973960876465e+00,5.202070474624633789e-01,3.875523805618286133e-02,-1.583250045776367188e+00,-1.231398344039916992e+00,-2.022012509405612946e-02,5.784635066986083984e+00,3.428673744201660156e-02,1.550209522247314453e-02,-1.063746094703674316e+00,5.767654776573181152e-01,-3.100419044494628906e-02,4.205507934093475342e-01,-1.088893890380859375e+00,2.022012509405612946e-02,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.132457375526428223e+00,2.813186943531036377e-01,9.631873130798339844e+00
1.135518169403076172e+01,-3.216803073883056641e-03,-3.487971425056457520e-02,1.583250045776367188e+00,6.981536149978637695e-01,8.138599991798400879e-02,2.548043012619018555e+00,-1.538301944732666016e+00,-1.819811202585697174e-02,5.689805030822753906e+00,-9.812206029891967773e-02,0.000000000000000000e+00,-1.929585933685302734e+00,6.506481766700744629e-01,5.813286080956459045e-02,-1.558511734008789062e+00,-1.527844309806823730e+00,1.011006254702806473e-02,4.978579044342041016e+00,-1.136662065982818604e-02,2.325314283370971680e-02,1.385343790054321289e+00,5.202373266220092773e-01,7.751047611236572266e-02,-1.558511734008789062e+00,-1.231382608413696289e+00,8.088049478828907013e-03,5.832049846649169922e+00,3.428673744201660156e-02,3.875523805618286133e-03,-1.063746094703674316e+00,5.767351984977722168e-01,-6.975942850112915039e-02,3.710742294788360596e-01,-1.088893890380859375e+00,3.639622405171394348e-02,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.167173385620117188e+00,3.124433159828186035e-01,9.550470352172851562e+00
1.137585926055908203e+01,-3.186523914337158203e-03,-5.813286080956459045e-02,1.607988357543945312e+00,6.981536149978637695e-01,4.263076186180114746e-02,2.523304700851440430e+00,-1.538301944732666016e+00,-2.022012509405612946e-02,5.689805030822753906e+00,-9.815233945846557617e-02,-2.712866663932800293e-02,-2.003800868988037109e+00,6.505573391914367676e-01,-3.487971425056457520e-02,-1.682203173637390137e+00,-1.527844309806823730e+00,1.415408682078123093e-02,4.978579044342041016e+00,-1.145744323730468750e-02,-1.937761902809143066e-02,1.360605478286743164e+00,5.201464891433715820e-01,-1.937761902809143066e-02,-1.607988357543945312e+00,-1.231382608413696289e+00,1.011006254702806473e-02,5.784635066986083984e+00,3.428673744201660156e-02,3.875523805618286133e-03,-1.063746094703674316e+00,5.768260359764099121e-01,-4.263076186180114746e-02,4.205507934093475342e-01,-1.088909745216369629e+00,-1.011006254702806473e-02,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.124077677726745605e+00,3.004723191261291504e-01,9.551667213439941406e+00
1.139503669738769531e+01,-3.216803073883056641e-03,-3.875523805618286133e-02,1.509035229682922363e+00,6.982141733169555664e-01,3.875523805618286133e-02,2.622257947921752930e+00,-1.538301944732666016e+00,-3.437421098351478577e-02,5.879465103149414062e+00,-9.815233945846557617e-02,-4.263076186180114746e-02,-2.003800868988037109e+00,6.505573391914367676e-01,0.000000000000000000e+00,-1.682203173637390137e+00,-1.527828574180603027e+00,5.459433421492576599e-02,4.978579044342041016e+00,-1.127578318119049072e-02,7.363495230674743652e-02,1.410082101821899414e+00,5.202070474624633789e-01,-1.937761902809143066e-02,-1.558511734008789062e+00,-1.231398344039916992e+00,-1.819811202585697174e-02,5.832049846649169922e+00,3.431701660156250000e-02,-7.751047611236572266e-03,-8.905781507492065430e-01,5.767654776573181152e-01,-3.875523805618286133e-03,3.710742294788360596e-01,-1.088893890380859375e+00,1.415408682078123093e-02,5.215654373168945312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.149216771125793457e+00,3.004723191261291504e-01,9.463082313537597656e+00
1.141493892669677734e+01,-3.156244754791259766e-03,-6.200838088989257812e-02,1.583250045776367188e+00,6.982747316360473633e-01,5.038180947303771973e-02,2.597519636154174805e+00,-1.538301944732666016e+00,-8.088049478828907013e-03,5.642389774322509766e+00,-9.812206029891967773e-02,-3.875523805618286133e-02,-1.979062557220458984e+00,6.505876183509826660e-01,-5.038180947303771973e-02,-1.607988357543945312e+00,-1.527844309806823730e+00,2.022012509405612946e-02,4.978579044342041016e+00,-1.142716407775878906e-02,1.550209522247314453e-02,1.286390662193298340e+00,5.203281641006469727e-01,4.263076186180114746e-02,-1.558511734008789062e+00,-1.231382608413696289e+00,-1.819811202585697174e-02,5.832049846649169922e+00,3.428673744201660156e-02,3.875523805618286133e-02,-1.063746094703674316e+00,5.767957568168640137e-01,1.550209522247314453e-02,3.710742294788360596e-01,-1.088909745216369629e+00,-1.819811202585697174e-02,5.215654373168945312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.096544384956359863e+00,3.232172429561614990e-01,9.548076629638671875e+00
1.143691730499267578e+01,-3.125965595245361328e-03,-3.875523805618286133e-02,1.607988357543945312e+00,6.982141733169555664e-01,0.000000000000000000e+00,2.548043012619018555e+00,-1.538301944732666016e+00,-1.617609895765781403e-02,5.974295139312744141e+00,-9.812206029891967773e-02,-3.487971425056457520e-02,-1.929585933685302734e+00,6.505270600318908691e-01,-1.201412379741668701e-01,-1.607988357543945312e+00,-1.527828574180603027e+00,3.033018670976161957e-02,5.025994300842285156e+00,-1.142716407775878906e-02,-1.550209522247314453e-02,1.261652350425720215e+00,5.203281641006469727e-01,2.325314283370971680e-02,-1.509035229682922363e+00,-1.231382608413696289e+00,-1.415408682078123093e-02,5.689805030822753906e+00,3.431701660156250000e-02,3.875523805618286133e-02,-1.039007902145385742e+00,5.766746997833251953e-01,-3.100419044494628906e-02,4.452890753746032715e-01,-1.088893890380859375e+00,8.088049478828907013e-03,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.106121182441711426e+00,3.627215623855590820e-01,9.550470352172851562e+00
1.145569038391113281e+01,-3.216803073883056641e-03,3.487971425056457520e-02,1.509035229682922363e+00,6.981838941574096680e-01,-3.875523805618286133e-03,2.548043012619018555e+00,-1.538270354270935059e+00,-1.617609895765781403e-02,5.832049846649169922e+00,-9.815233945846557617e-02,-6.200838088989257812e-02,-1.904847741127014160e+00,6.506178975105285645e-01,-7.363495230674743652e-02,-1.558511734008789062e+00,-1.527875900268554688e+00,2.022012509405612946e-02,4.788918972015380859e+00,-1.139688491821289062e-02,3.875523805618286133e-02,1.261652350425720215e+00,5.202070474624633789e-01,-2.325314283370971680e-02,-1.607988357543945312e+00,-1.231398344039916992e+00,-2.426414936780929565e-02,5.784635066986083984e+00,3.431701660156250000e-02,-7.751047611236572266e-03,-1.063746094703674316e+00,5.767049789428710938e-01,-1.937761902809143066e-02,3.710742294788360596e-01,-1.088878154754638672e+00,3.033018670976161957e-02,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.101332783699035645e+00,3.722983598709106445e-01,9.551667213439941406e+00
1.147498893737792969e+01,-3.156244754791259766e-03,-5.038180947303771973e-02,1.607988357543945312e+00,6.982141733169555664e-01,3.875523805618286133e-03,2.597519636154174805e+00,-1.538286089897155762e+00,2.022012369707226753e-03,5.689805030822753906e+00,-9.812206029891967773e-02,-3.875523805618286133e-02,-1.904847741127014160e+00,6.507692337036132812e-01,5.425733327865600586e-02,-1.484296917915344238e+00,-1.527860164642333984e+00,8.088049478828907013e-03,4.836334228515625000e+00,-1.136662065982818604e-02,2.325314283370971680e-02,1.360605478286743164e+00,5.202070474624633789e-01,3.875523805618286133e-02,-1.607988357543945312e+00,-1.231398344039916992e+00,-2.628616243600845337e-02,5.879465103149414062e+00,3.431701660156250000e-02,1.550209522247314453e-02,-1.113222718238830566e+00,5.767049789428710938e-01,1.162657141685485840e-02,3.710742294788360596e-01,-1.088878154754638672e+00,2.224213629961013794e-02,5.215654373168945312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.085770487785339355e+00,3.711012601852416992e-01,9.569623947143554688e+00
1.149495124816894531e+01,-3.186523914337158203e-03,-7.363495230674743652e-02,1.583250045776367188e+00,6.981838941574096680e-01,3.875523805618286133e-02,2.548043012619018555e+00,-1.538286089897155762e+00,-4.044024739414453506e-03,5.832049846649169922e+00,-9.812206029891967773e-02,-3.100419044494628906e-02,-1.979062557220458984e+00,6.506178975105285645e-01,-9.301257133483886719e-02,-1.558511734008789062e+00,-1.527860164642333984e+00,-1.011006254702806473e-02,4.836334228515625000e+00,-1.139688491821289062e-02,8.526152372360229492e-02,1.311128973960876465e+00,5.201464891433715820e-01,3.875523805618286133e-03,-1.607988357543945312e+00,-1.231382608413696289e+00,-4.044024739414453506e-03,5.832049846649169922e+00,3.431701660156250000e-02,3.100419044494628906e-02,-1.063746094703674316e+00,5.766746997833251953e-01,-3.875523805618286133e-02,3.710742294788360596e-01,-1.088862299919128418e+00,4.852829873561859131e-02,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.133654475212097168e+00,3.687070608139038086e-01,9.555258750915527344e+00
1.151553249359130859e+01,-3.186523914337158203e-03,0.000000000000000000e+00,1.509035229682922363e+00,6.982141733169555664e-01,1.162657141685485840e-02,2.671734333038330078e+00,-1.538254499435424805e+00,2.022012509405612946e-02,5.832049846649169922e+00,-9.812206029891967773e-02,-7.751047611236572266e-03,-1.979062557220458984e+00,6.505876183509826660e-01,-5.425733327865600586e-02,-1.583250045776367188e+00,-1.527844309806823730e+00,4.246226325631141663e-02,4.836334228515625000e+00,-1.133634150028228760e-02,3.875523805618286133e-02,1.385343790054321289e+00,5.202373266220092773e-01,-1.162657141685485840e-02,-1.509035229682922363e+00,-1.231382608413696289e+00,4.044024739414453506e-03,5.832049846649169922e+00,3.431701660156250000e-02,-3.875523805618286133e-03,-9.895312786102294922e-01,5.766141414642333984e-01,-3.875523805618286133e-02,2.473828196525573730e-01,-1.088862299919128418e+00,4.246226325631141663e-02,5.215654373168945312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.079784989356994629e+00,2.693476974964141846e-01,9.473855972290039062e+00
1.153591156005859375e+01,-3.186523914337158203e-03,-5.425733327865600586e-02,1.583250045776367188e+00,6.980930566787719727e-01,5.425733327865600586e-02,2.498566389083862305e+00,-1.538301944732666016e+00,-3.639622405171394348e-02,5.832049846649169922e+00,-9.812206029891967773e-02,-1.937761902809143066e-02,-1.979062557220458984e+00,6.505876183509826660e-01,-3.875523805618286133e-02,-1.632726669311523438e+00,-1.527844309806823730e+00,2.022012509405612946e-02,4.978579044342041016e+00,-1.142716407775878906e-02,4.650628566741943359e-02,1.286390662193298340e+00,5.201767683029174805e-01,1.550209522247314453e-02,-1.558511734008789062e+00,-1.231398344039916992e+00,-2.022012509405612946e-02,6.021709918975830078e+00,3.428673744201660156e-02,3.875523805618286133e-02,-1.088484406471252441e+00,5.766746997833251953e-01,-3.487971425056457520e-02,3.710742294788360596e-01,-1.088878154754638672e+00,2.022012509405612946e-02,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.096544384956359863e+00,2.944868206977844238e-01,9.548076629638671875e+00
1.155569839477539062e+01,-3.216803073883056641e-03,-3.875523805618286133e-03,1.558511734008789062e+00,6.981536149978637695e-01,6.588390469551086426e-02,2.523304700851440430e+00,-1.538301944732666016e+00,-2.830817364156246185e-02,5.832049846649169922e+00,-9.812206029891967773e-02,1.937761902809143066e-02,-2.003800868988037109e+00,6.506178975105285645e-01,0.000000000000000000e+00,-1.558511734008789062e+00,-1.527860164642333984e+00,2.022012509405612946e-02,4.883749008178710938e+00,-1.148772239685058594e-02,2.712866663932800293e-02,1.261652350425720215e+00,5.202373266220092773e-01,9.301257133483886719e-02,-1.558511734008789062e+00,-1.231382608413696289e+00,8.088049478828907013e-03,5.832049846649169922e+00,3.428673744201660156e-02,3.875523805618286133e-02,-1.063746094703674316e+00,5.766141414642333984e-01,-5.038180947303771973e-02,3.215976655483245850e-01,-1.088893890380859375e+00,0.000000000000000000e+00,5.215654373168945312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.114500880241394043e+00,3.268085420131683350e-01,9.519346237182617188e+00
1.157688522338867188e+01,-3.156244754791259766e-03,3.100419044494628906e-02,1.607988357543945312e+00,6.981838941574096680e-01,3.875523805618286133e-02,2.523304700851440430e+00,-1.538301944732666016e+00,-3.033018670976161957e-02,5.832049846649169922e+00,-9.815233945846557617e-02,-3.875523805618286133e-03,-2.028539180755615234e+00,6.506178975105285645e-01,-3.875523805618286133e-02,-1.607988357543945312e+00,-1.527860164642333984e+00,1.617609895765781403e-02,4.836334228515625000e+00,-1.136662065982818604e-02,5.038180947303771973e-02,1.311128973960876465e+00,5.202978849411010742e-01,5.425733327865600586e-02,-1.558511734008789062e+00,-1.231382608413696289e+00,2.022012369707226753e-03,5.784635066986083984e+00,3.428673744201660156e-02,-6.588390469551086426e-02,-1.039007902145385742e+00,5.766746997833251953e-01,-1.162657141685485840e-02,3.710742294788360596e-01,-1.088893890380859375e+00,8.088049478828907013e-03,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.103726983070373535e+00,3.160346150398254395e-01,9.542090415954589844e+00
1.159515094757080078e+01,-3.156244754791259766e-03,-2.325314283370971680e-02,1.632726669311523438e+00,6.981536149978637695e-01,4.650628566741943359e-02,2.548043012619018555e+00,-1.538317680358886719e+00,-2.830817364156246185e-02,5.689805030822753906e+00,-9.815233945846557617e-02,1.937761902809143066e-02,-1.979062557220458984e+00,6.505876183509826660e-01,-4.263076186180114746e-02,-1.558511734008789062e+00,-1.527844309806823730e+00,2.830817364156246185e-02,4.883749008178710938e+00,-1.142716407775878906e-02,-1.550209522247314453e-02,1.261652350425720215e+00,5.201767683029174805e-01,5.813286080956459045e-02,-1.583250045776367188e+00,-1.231398344039916992e+00,-2.426414936780929565e-02,5.832049846649169922e+00,3.428673744201660156e-02,3.875523805618286133e-03,-1.088484406471252441e+00,5.767654776573181152e-01,2.712866663932800293e-02,4.452890753746032715e-01,-1.088893890380859375e+00,4.044024739414453506e-03,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.063025593757629395e+00,2.573766708374023438e-01,9.588777542114257812e+00
1.161488246917724609e+01,-3.216803073883056641e-03,3.100419044494628906e-02,1.558511734008789062e+00,6.981536149978637695e-01,2.712866663932800293e-02,2.523304700851440430e+00,-1.538286089897155762e+00,-2.022012369707226753e-03,5.832049846649169922e+00,-9.815233945846557617e-02,-3.875523805618286133e-03,-1.979062557220458984e+00,6.505573391914367676e-01,-2.712866663932800293e-02,-1.632726669311523438e+00,-1.527860164642333984e+00,2.022012509405612946e-02,4.836334228515625000e+00,-1.139688491821289062e-02,3.100419044494628906e-02,1.286390662193298340e+00,5.201767683029174805e-01,3.875523805618286133e-02,-1.632726669311523438e+00,-1.231382608413696289e+00,8.088049478828907013e-03,5.879465103149414062e+00,3.431701660156250000e-02,1.937761902809143066e-02,-1.039007902145385742e+00,5.766746997833251953e-01,-3.875523805618286133e-02,3.710742294788360596e-01,-1.088878154754638672e+00,2.224213629961013794e-02,5.120824337005615234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.115697979927062988e+00,2.956839203834533691e-01,9.573215484619140625e+00
1.163502883911132812e+01,-3.216803073883056641e-03,-3.875523805618286133e-03,1.558511734008789062e+00,6.981536149978637695e-01,7.751047611236572266e-03,2.548043012619018555e+00,-1.538286089897155762e+00,-1.819811202585697174e-02,5.784635066986083984e+00,-9.815233945846557617e-02,-1.550209522247314453e-02,-2.003800868988037109e+00,6.505876183509826660e-01,-1.937761902809143066e-02,-1.558511734008789062e+00,-1.527860164642333984e+00,2.022012509405612946e-02,4.836334228515625000e+00,-1.139688491821289062e-02,3.875523805618286133e-02,1.286390662193298340e+00,5.201767683029174805e-01,1.162657141685485840e-02,-1.632726669311523438e+00,-1.231398344039916992e+00,-2.022012509405612946e-02,5.784635066986083984e+00,3.428673744201660156e-02,0.000000000000000000e+00,-9.895312786102294922e-01,5.767351984977722168e-01,-3.875523805618286133e-02,3.463359475135803223e-01,-1.088878154754638672e+00,3.235219791531562805e-02,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.103726983070373535e+00,3.148375153541564941e-01,9.528923034667968750e+00
1.165569686889648438e+01,-3.216803073883056641e-03,-7.363495230674743652e-02,1.583250045776367188e+00,6.981233358383178711e-01,-4.263076186180114746e-02,2.523304700851440430e+00,-1.538286089897155762e+00,-1.011006254702806473e-02,5.784635066986083984e+00,-9.812206029891967773e-02,0.000000000000000000e+00,-2.003800868988037109e+00,6.507087349891662598e-01,-3.875523805618286133e-02,-1.558511734008789062e+00,-1.527875900268554688e+00,0.000000000000000000e+00,4.788918972015380859e+00,-1.151800155639648438e-02,-2.325314283370971680e-02,1.286390662193298340e+00,5.201464891433715820e-01,-7.751047611236572266e-03,-1.583250045776367188e+00,-1.231398344039916992e+00,-3.437421098351478577e-02,5.832049846649169922e+00,3.428673744201660156e-02,3.100419044494628906e-02,-1.063746094703674316e+00,5.767957568168640137e-01,1.937761902809143066e-02,4.452890753746032715e-01,-1.088893890380859375e+00,8.088049478828907013e-03,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.115697979927062988e+00,3.591302633285522461e-01,9.509769439697265625e+00
1.167550754547119141e+01,-3.277361392974853516e-03,-3.487971425056457520e-02,1.459558606147766113e+00,6.981838941574096680e-01,1.162657141685485840e-02,2.597519636154174805e+00,-1.538286089897155762e+00,-3.033018670976161957e-02,5.879465103149414062e+00,-9.812206029891967773e-02,0.000000000000000000e+00,-1.979062557220458984e+00,6.506178975105285645e-01,-3.875523805618286133e-03,-1.558511734008789062e+00,-1.527860164642333984e+00,2.022012509405612946e-02,4.836334228515625000e+00,-1.139688491821289062e-02,3.100419044494628906e-02,1.385343790054321289e+00,5.202676057815551758e-01,5.813286080956459045e-02,-1.558511734008789062e+00,-1.231398344039916992e+00,-2.426414936780929565e-02,5.879465103149414062e+00,3.422617912292480469e-02,2.712866663932800293e-02,-1.088484406471252441e+00,5.767351984977722168e-01,3.875523805618286133e-03,3.215976655483245850e-01,-1.088878154754638672e+00,3.235219791531562805e-02,5.025994300842285156e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.103726983070373535e+00,2.801215946674346924e-01,9.597157478332519531e+00
1.169492626190185547e+01,-3.156244754791259766e-03,1.550209522247314453e-02,1.509035229682922363e+00,6.981536149978637695e-01,0.000000000000000000e+00,2.548043012619018555e+00,-1.538286089897155762e+00,-3.033018670976161957e-02,5.832049846649169922e+00,-9.812206029891967773e-02,-1.162657141685485840e-02,-2.003800868988037109e+00,6.506784558296203613e-01,-1.007636189460754395e-01,-1.558511734008789062e+00,-1.527860164642333984e+00,-1.011006254702806473e-02,4.883749008178710938e+00,-1.145744323730468750e-02,7.751047611236572266e-02,1.286390662193298340e+00,5.202373266220092773e-01,1.162657141685485840e-02,-1.558511734008789062e+00,-1.231398344039916992e+00,-3.235219791531562805e-02,5.879465103149414062e+00,3.428673744201660156e-02,5.813286080956459045e-02,-1.063746094703674316e+00,5.767351984977722168e-01,-1.550209522247314453e-02,2.721211016178131104e-01,-1.088878154754638672e+00,2.628616243600845337e-02,5.073409557342529297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.116895079612731934e+00,3.351882398128509521e-01,9.525331497192382812e+00
