time_s,q0,qdot0,tau0,q1,qdot1,tau1,q2,qdot2,tau2,q3,qdot3,tau3,q4,qdot4,tau4,q5,qdot5,tau5,q6,qdot6,tau6,q7,qdot7,tau7,q8,qdot8,tau8,q9,qdot9,tau9,q10,qdot10,tau10,q11,qdot11,tau11,command_0,command_1,command_2,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z
2.029399871826171875e+00,-1.220864057540893555e-01,5.038180947303771973e-02,4.947656393051147461e-02,1.209874153137207031e+00,9.688809514045715332e-02,3.463359475135803223e-01,-2.730609893798828125e+00,1.415408682078123093e-02,4.267353713512420654e-01,4.996532201766967773e-02,-1.007636189460754395e-01,2.226445376873016357e-01,1.237305641174316406e+00,7.363495230674743652e-02,6.679335832595825195e-01,-2.788663864135742188e+00,1.556949466466903687e-01,4.741504192352294922e-01,-3.389089405536651611e-01,7.751047611236572266e-02,9.647929668426513672e-01,1.315143585205078125e+00,-5.425733327865600586e-02,2.721211016178131104e-01,-2.810984849929809570e+00,5.459433421492576599e-02,1.422451257705688477e+00,3.683689832687377930e-01,-3.875523805618286133e-02,-1.286390662193298340e+00,1.278810501098632812e+00,-3.875523805618286133e-02,3.710742294788360596e-01,-2.765379190444946289e+00,3.841823711991310120e-02,1.137960910797119141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850270748138427734e-01,6.726534571498632431e-03,-5.089577287435531616e-02,1.645786762237548828e-01
2.053267478942871094e+00,-1.167575716972351074e-01,9.301257133483886719e-02,1.484296917915344238e-01,1.215172767639160156e+00,1.201412379741668701e-01,6.431953310966491699e-01,-2.728224515914916992e+00,3.033018670976161957e-02,6.638105511665344238e-01,4.633206129074096680e-02,-9.301257133483886719e-02,1.731679737567901611e-01,1.240545272827148438e+00,3.487971425056457520e-02,9.400547146797180176e-01,-2.782961130142211914e+00,1.718710660934448242e-01,4.267353713512420654e-01,-3.366078436374664307e-01,6.975942850112915039e-02,1.088484406471252441e+00,1.316021680831909180e+00,8.526152372360229492e-02,3.215976655483245850e-01,-2.809120893478393555e+00,6.470439583063125610e-02,1.422451257705688477e+00,3.651595711708068848e-01,-5.813286080956459045e-02,-1.385343790054321289e+00,1.280718088150024414e+00,1.162657141685485840e-02,5.195039510726928711e-01,-2.765205383300781250e+00,2.022012509405612946e-02,1.469866275787353516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850251674652099609e-01,6.696287076920270920e-03,-5.100631713867187500e-02,1.645572483539581299e-01
2.071479320526123047e+00,-1.147289872169494629e-01,1.782740950584411621e-01,1.484296917915344238e-01,1.216747164726257324e+00,8.526152372360229492e-02,8.411015868186950684e-01,-2.727908611297607422e+00,-1.011006254702806473e-02,7.112256288528442383e-01,4.512095451354980469e-02,-1.201412379741668701e-01,2.721211016178131104e-01,1.242059111595153809e+00,2.325314283370971680e-02,8.658398389816284180e-01,-2.780828475952148438e+00,1.637830138206481934e-01,3.319052755832672119e-01,-3.356994986534118652e-01,6.200838088989257812e-02,1.286390662193298340e+00,1.316445589065551758e+00,1.162657141685485840e-02,2.721211016178131104e-01,-2.808062553405761719e+00,5.459433421492576599e-02,1.659526467323303223e+00,3.637062311172485352e-01,-6.588390469551086426e-02,-1.607988357543945312e+00,1.281505346298217773e+00,1.550209522247314453e-02,5.937187671661376953e-01,-2.765142202377319336e+00,1.819811202585697174e-02,1.659526467323303223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850226044654846191e-01,6.713700015097856522e-03,-5.106778070330619812e-02,1.645531356334686279e-01
2.090379953384399414e+00,-1.128820180892944336e-01,7.363495230674743652e-02,2.721211016178131104e-01,1.217685818672180176e+00,9.688809514045715332e-02,1.039007902145385742e+00,-2.727560997009277344e+00,5.863836035132408142e-02,9.957158565521240234e-01,4.400068521499633789e-02,-9.301257133483886719e-02,1.484296917915344238e-01,1.243300557136535645e+00,6.588390469551086426e-02,9.895312786102294922e-01,-2.778727531433105469e+00,1.354748457670211792e-01,4.267353713512420654e-01,-3.349728584289550781e-01,1.201412379741668701e-01,1.410082101821899414e+00,1.316718101501464844e+00,1.550209522247314453e-02,3.463359475135803223e-01,-2.807051420211791992e+00,4.246226325631141663e-02,1.849186539649963379e+00,3.626162409782409668e-01,-7.751047611236572266e-03,-1.558511734008789062e+00,1.282050251960754395e+00,3.487971425056457520e-02,7.668867111206054688e-01,-2.765110492706298828e+00,4.044024739414453506e-03,1.706941485404968262e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850240945816040039e-01,6.725804880261421204e-03,-5.105517804622650146e-02,1.645475775003433228e-01
2.109569311141967773e+00,-1.117314696311950684e-01,3.875523805618286133e-02,3.463359475135803223e-01,1.218230724334716797e+00,1.550209522247314453e-02,1.039007902145385742e+00,-2.727324247360229492e+00,4.044024739414453506e-03,8.534707427024841309e-01,4.345566034317016602e-02,-7.751047611236572266e-03,1.484296917915344238e-01,1.244087696075439453e+00,-5.425733327865600586e-02,1.088484406471252441e+00,-2.776926755905151367e+00,1.415408700704574585e-01,4.267353713512420654e-01,-3.346095085144042969e-01,2.712866663932800293e-02,1.484296917915344238e+00,1.316930055618286133e+00,3.487971425056457520e-02,4.205507934093475342e-01,-2.806719779968261719e+00,0.000000000000000000e+00,1.991431713104248047e+00,3.615565299987792969e-01,-8.526152372360229492e-02,-1.632726669311523438e+00,1.282443881034851074e+00,1.550209522247314453e-02,7.668867111206054688e-01,-2.765094757080078125e+00,2.426414936780929565e-02,1.801771521568298340e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850253462791442871e-01,6.746514700353145599e-03,-5.104152113199234009e-02,1.645434200763702393e-01
2.129619359970092773e+00,-1.084917783737182617e-01,9.301257133483886719e-02,4.205507934093475342e-01,1.220138192176818848e+00,1.395188570022583008e-01,1.113222718238830566e+00,-2.726866006851196289e+00,-1.213207468390464783e-02,1.090545892715454102e+00,4.200232028961181641e-02,-9.301257133483886719e-02,2.226445376873016357e-01,1.246237516403198242e+00,7.751047611236572266e-03,1.063746094703674316e+00,-2.775157451629638672e+00,7.885848730802536011e-02,1.043130874633789062e+00,-3.329745531082153320e-01,8.913704752922058105e-02,1.632726669311523438e+00,1.317444682121276855e+00,2.712866663932800293e-02,4.452890753746032715e-01,-2.806087970733642578e+00,2.628616243600845337e-02,2.323337078094482422e+00,3.591343164443969727e-01,-1.627719998359680176e-01,-1.805894613265991211e+00,1.283897161483764648e+00,6.975942850112915039e-02,7.916250228881835938e-01,-2.765015840530395508e+00,2.022012509405612946e-02,2.086261749267578125e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850302338600158691e-01,6.792668253183364868e-03,-5.098296701908111572e-02,1.645302325487136841e-01
2.149926185607910156e+00,-1.063420772552490234e-01,8.526152372360229492e-02,3.710742294788360596e-01,1.221833825111389160e+00,1.433943808078765869e-01,1.261652350425720215e+00,-2.726534366607666016e+00,-2.022012369707226753e-03,1.090545892715454102e+00,4.079127311706542969e-02,-8.526152372360229492e-02,2.226445376873016357e-01,1.248054027557373047e+00,8.138599991798400879e-02,1.212175846099853516e+00,-2.773972749710083008e+00,5.257232487201690674e-02,1.280206084251403809e+00,-3.317937254905700684e-01,1.588964760303497314e-01,1.731679677963256836e+00,1.317747473716735840e+00,2.712866663932800293e-02,5.195039510726928711e-01,-2.805424451828002930e+00,4.650628566741943359e-02,2.512997150421142578e+00,3.571662902832031250e-01,-6.975942850112915039e-02,-1.904847741127014160e+00,1.284987211227416992e+00,7.363495230674743652e-02,8.658398389816284180e-01,-2.764984130859375000e+00,6.066037341952323914e-03,2.228506803512573242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850361347198486328e-01,6.793157197535037994e-03,-5.090676248073577881e-02,1.645184159278869629e-01
2.169533252716064453e+00,-1.043740510940551758e-01,7.363495230674743652e-02,5.195039510726928711e-01,1.223196268081665039e+00,1.162657216191291809e-01,1.261652350425720215e+00,-2.726218461990356445e+00,4.246226325631141663e-02,1.137960910797119141e+00,4.012513160705566406e-02,-3.875523805618286133e-02,4.947656393051147461e-02,1.249628543853759766e+00,6.200838088989257812e-02,1.088484406471252441e+00,-2.773340702056884766e+00,6.268239021301269531e-02,1.327621102333068848e+00,-3.311578929424285889e-01,2.712866663932800293e-02,1.904847741127014160e+00,1.317898869514465332e+00,-4.263076186180114746e-02,5.195039510726928711e-01,-2.805045127868652344e+00,1.213207468390464783e-02,2.702657222747802734e+00,3.558037877082824707e-01,-6.975942850112915039e-02,-2.102753877639770508e+00,1.285653352737426758e+00,1.162657141685485840e-02,9.647929668426513672e-01,-2.764952659606933594e+00,2.224213629961013794e-02,2.418167114257812500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850385189056396484e-01,6.783751305192708969e-03,-5.088386312127113342e-02,1.645113825798034668e-01
2.193313837051391602e+00,-1.022546291351318359e-01,1.356433331966400146e-01,4.205507934093475342e-01,1.224861502647399902e+00,5.038180947303771973e-02,1.484296917915344238e+00,-2.725839138031005859e+00,-1.415408682078123093e-02,1.232791066169738770e+00,3.945904970169067383e-02,-4.650628566741943359e-02,-7.421484589576721191e-02,1.251445174217224121e+00,8.138599991798400879e-02,1.088484406471252441e+00,-2.772124528884887695e+00,9.705659747123718262e-02,1.469866275787353516e+00,-3.300073444843292236e-01,6.588390469551086426e-02,2.078015804290771484e+00,1.318171381950378418e+00,3.875523805618286133e-02,6.679335832595825195e-01,-2.804776668548583984e+00,1.415408682078123093e-02,3.034562587738037109e+00,3.541082739830017090e-01,-8.138599991798400879e-02,-2.127492189407348633e+00,1.286440491676330566e+00,6.200838088989257812e-02,1.039007902145385742e+00,-2.764920949935913086e+00,1.617609895765781403e-02,2.512997150421142578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850416183471679688e-01,6.791880819946527481e-03,-5.081196129322052002e-02,1.645149141550064087e-01
2.210765123367309570e+00,-1.003471612930297852e-01,1.046391502022743225e-01,5.195039510726928711e-01,1.226163506507873535e+00,1.123901903629302979e-01,1.682203173637390137e+00,-2.725681304931640625e+00,3.033018670976161957e-02,1.422451257705688477e+00,3.897458314895629883e-02,-1.550209522247314453e-02,2.473828196525573730e-02,1.252959012985229492e+00,5.813286080956459045e-02,1.261652350425720215e+00,-2.771429300308227539e+00,5.661634728312492371e-02,1.659526467323303223e+00,-3.286751210689544678e-01,1.433943808078765869e-01,2.028539180755615234e+00,1.318413615226745605e+00,2.325314283370971680e-02,6.926718950271606445e-01,-2.804618835449218750e+00,2.022012369707226753e-03,3.129392623901367188e+00,3.524732589721679688e-01,-3.487971425056457520e-02,-2.350136756896972656e+00,1.287227749824523926e+00,1.937761902809143066e-02,9.400547146797180176e-01,-2.764920949935913086e+00,1.617609895765781403e-02,2.702657222747802734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.850416779518127441e-01,6.779664196074008942e-03,-5.079881101846694946e-02,1.645191609859466553e-01
