time_s,q0,qdot0,tau0,q1,qdot1,tau1,q2,qdot2,tau2,q3,qdot3,tau3,q4,qdot4,tau4,q5,qdot5,tau5,q6,qdot6,tau6,q7,qdot7,tau7,q8,qdot8,tau8,q9,qdot9,tau9,q10,qdot10,tau10,q11,qdot11,tau11,command_0,command_1,command_2,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z
2.003911495208740234e+00,-1.163033843040466309e-01,8.913704752922058105e-02,2.721211016178131104e-01,1.217140793800354004e+00,1.162657216191291809e-01,2.721211016178131104e-01,-2.733137369155883789e+00,1.213207468390464783e-02,4.267353713512420654e-01,7.536816596984863281e-02,-1.550209522247314453e-01,7.421484589576721191e-02,1.229796767234802246e+00,6.588390469551086426e-02,7.668867111206054688e-01,-2.769312620162963867e+00,3.639622405171394348e-02,6.638105511665344238e-01,-3.386364281177520752e-01,3.487971425056457520e-02,1.162699222564697266e+00,1.298460721969604492e+00,1.550209522247314453e-02,2.721211016178131104e-01,-2.811032295227050781e+00,-1.011006254702806473e-02,1.659526467323303223e+00,3.222260475158691406e-01,-1.550209522247314453e-02,-9.400547146797180176e-01,1.301064491271972656e+00,-1.162657141685485840e-02,5.195039510726928711e-01,-2.796704530715942383e+00,1.819811202585697174e-02,1.422451257705688477e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046711280941963196e-01,-4.850924015045166016e-02,-2.790241735056042671e-03,-9.933192133903503418e-01
2.023325443267822266e+00,-1.139417290687561035e-01,1.162657216191291809e-01,1.236914098262786865e-01,1.219078540802001953e+00,8.913704752922058105e-02,5.442422032356262207e-01,-2.732394933700561523e+00,3.639622405171394348e-02,4.741504192352294922e-01,7.397544384002685547e-02,-9.301257133483886719e-02,2.473828196525573730e-02,1.231189489364624023e+00,1.550209522247314453e-02,8.905781507492065430e-01,-2.767954111099243164e+00,5.661634728312492371e-02,7.112256288528442383e-01,-3.376372754573822021e-01,0.000000000000000000e+00,1.261652350425720215e+00,1.299096584320068359e+00,5.038180947303771973e-02,3.710742294788360596e-01,-2.810495138168334961e+00,4.852829873561859131e-02,1.849186539649963379e+00,3.209543824195861816e-01,2.325314283370971680e-02,-9.647929668426513672e-01,1.301548957824707031e+00,2.712866663932800293e-02,4.452890753746032715e-01,-2.796277999877929688e+00,2.022012509405612946e-02,1.612111330032348633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046472862362861633e-01,-4.846629500389099121e-02,-2.841612556949257851e-03,-9.933236837387084961e-01
2.053632259368896484e+00,-1.117920279502868652e-01,8.138599991798400879e-02,2.721211016178131104e-01,1.220743775367736816e+00,3.100419044494628906e-02,7.421484589576721191e-01,-2.731305122375488281e+00,2.224213629961013794e-02,5.215654373168945312e-01,7.234042882919311523e-02,-1.550209522247314453e-01,1.484296917915344238e-01,1.232340097427368164e+00,5.425733327865600586e-02,9.400547146797180176e-01,-2.766105651855468750e+00,1.233427524566650391e-01,4.267353713512420654e-01,-3.363353312015533447e-01,6.588390469551086426e-02,1.261652350425720215e+00,1.299550771713256836e+00,4.650628566741943359e-02,3.215976655483245850e-01,-2.809658050537109375e+00,7.481446117162704468e-02,1.849186539649963379e+00,3.198643922805786133e-01,-8.138599991798400879e-02,-1.088484406471252441e+00,1.302063703536987305e+00,3.487971425056457520e-02,5.195039510726928711e-01,-2.795756816864013672e+00,6.874842196702957153e-02,1.517281293869018555e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046322807669639587e-01,-4.851583018898963928e-02,-2.873770426958799362e-03,-9.933227896690368652e-01
2.064318180084228516e+00,-1.098542809486389160e-01,5.425733327865600586e-02,2.226445376873016357e-01,1.221712708473205566e+00,6.975942850112915039e-02,9.895312786102294922e-01,-2.731115341186523438e+00,-1.819811202585697174e-02,8.534707427024841309e-01,7.100820541381835938e-02,-9.688809514045715332e-02,0.000000000000000000e+00,1.233581423759460449e+00,5.425733327865600586e-02,1.187437534332275391e+00,-2.763941526412963867e+00,1.112106814980506897e-01,3.319052755832672119e-01,-3.354875743389129639e-01,7.363495230674743652e-02,1.484296917915344238e+00,1.300125956535339355e+00,4.263076186180114746e-02,4.700273573398590088e-01,-2.809089183807373047e+00,2.426414936780929565e-02,2.086261749267578125e+00,3.188652396202087402e-01,-2.712866663932800293e-02,-1.187437534332275391e+00,1.302639007568359375e+00,2.712866663932800293e-02,5.442422032356262207e-01,-2.794713973999023438e+00,4.448427259922027588e-02,1.659526467323303223e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045886799693107605e-01,-4.851236566901206970e-02,-2.863314235582947731e-03,-9.933275580406188965e-01
2.082936525344848633e+00,-1.082798838615417480e-01,4.650628566741943359e-02,3.215976655483245850e-01,1.222530126571655273e+00,1.472699046134948730e-01,1.039007902145385742e+00,-2.730894327163696289e+00,2.426414936780929565e-02,9.957158565521240234e-01,6.988793611526489258e-02,-6.588390469551086426e-02,0.000000000000000000e+00,1.234520077705383301e+00,5.813286080956459045e-02,1.113222718238830566e+00,-2.762488365173339844e+00,8.290250599384307861e-02,6.638105511665344238e-01,-3.347911834716796875e-01,3.875523805618286133e-02,1.607988357543945312e+00,1.300640702247619629e+00,1.123901903629302979e-01,4.205507934093475342e-01,-2.808757543563842773e+00,2.224213629961013794e-02,2.418167114257812500e+00,3.178358078002929688e-01,-8.526152372360229492e-02,-1.113222718238830566e+00,1.303123474121093750e+00,3.875523805618286133e-02,5.195039510726928711e-01,-2.794161319732666016e+00,4.650628566741943359e-02,1.896601676940917969e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045981645584106445e-01,-4.848763719201087952e-02,-2.878667786717414856e-03,-9.933276772499084473e-01
2.101966142654418945e+00,-1.068871021270751953e-01,9.688809514045715332e-02,2.721211016178131104e-01,1.223226547241210938e+00,8.526152372360229492e-02,1.088484406471252441e+00,-2.730751991271972656e+00,0.000000000000000000e+00,1.043130874633789062e+00,6.885850429534912109e-02,-1.085146665573120117e-01,0.000000000000000000e+00,1.235307216644287109e+00,3.100419044494628906e-02,1.261652350425720215e+00,-2.761888027191162109e+00,2.224213629961013794e-02,1.043130874633789062e+00,-3.340039849281311035e-01,5.813286080956459045e-02,1.731679677963256836e+00,1.301125168800354004e+00,8.526152372360229492e-02,4.452890753746032715e-01,-2.808425903320312500e+00,2.224213629961013794e-02,2.607827186584472656e+00,3.170485496520996094e-01,-6.200838088989257812e-02,-1.385343790054321289e+00,1.303547382354736328e+00,0.000000000000000000e+00,5.689804553985595703e-01,-2.793813705444335938e+00,4.448427259922027588e-02,2.228506803512573242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045920923352241516e-01,-4.848428070545196533e-02,-2.914310665801167488e-03,-9.933283925056457520e-01
2.128985643386840820e+00,-1.068871021270751953e-01,9.688809514045715332e-02,2.721211016178131104e-01,1.223226547241210938e+00,8.526152372360229492e-02,1.088484406471252441e+00,-2.730751991271972656e+00,0.000000000000000000e+00,1.043130874633789062e+00,6.885850429534912109e-02,-1.085146665573120117e-01,0.000000000000000000e+00,1.235307216644287109e+00,3.100419044494628906e-02,1.261652350425720215e+00,-2.761888027191162109e+00,2.224213629961013794e-02,1.043130874633789062e+00,-3.340039849281311035e-01,5.813286080956459045e-02,1.731679677963256836e+00,1.301125168800354004e+00,8.526152372360229492e-02,4.452890753746032715e-01,-2.808425903320312500e+00,2.224213629961013794e-02,2.607827186584472656e+00,3.170485496520996094e-01,-6.200838088989257812e-02,-1.385343790054321289e+00,1.303547382354736328e+00,0.000000000000000000e+00,5.689804553985595703e-01,-2.793813705444335938e+00,4.448427259922027588e-02,2.228506803512573242e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045920923352241516e-01,-4.848428070545196533e-02,-2.914310665801167488e-03,-9.933283925056457520e-01
2.141402482986450195e+00,-1.009526848793029785e-01,1.162657216191291809e-01,2.473828196525573730e-01,1.225890994071960449e+00,4.650628566741943359e-02,1.484296917915344238e+00,-2.729535818099975586e+00,5.661634728312492371e-02,9.008857607841491699e-01,6.637573242187500000e-02,-7.751047611236572266e-02,-1.731679737567901611e-01,1.239364385604858398e+00,1.046391502022743225e-01,1.212175846099853516e+00,-2.759565830230712891e+00,4.852829873561859131e-02,1.090545892715454102e+00,-3.313092589378356934e-01,7.751047611236572266e-02,1.880109429359436035e+00,1.302245378494262695e+00,0.000000000000000000e+00,5.937187671661376953e-01,-2.807114601135253906e+00,1.819811202585697174e-02,2.987147569656372070e+00,3.149594068527221680e-01,7.751047611236572266e-03,-1.558511734008789062e+00,1.304485917091369629e+00,4.650628566741943359e-02,8.411015868186950684e-01,-2.792581558227539062e+00,1.011006254702806473e-02,2.512997150421142578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045875996351242065e-01,-4.853554442524909973e-02,-2.879542531445622444e-03,-9.933264255523681641e-01
2.161610841751098633e+00,-9.862130880355834961e-02,7.751047611236572266e-02,3.215976655483245850e-01,1.227132320404052734e+00,5.425733327865600586e-02,1.385343790054321289e+00,-2.728698492050170898e+00,3.235219791531562805e-02,1.090545892715454102e+00,6.507384777069091797e-02,-6.975942850112915039e-02,-1.731679737567901611e-01,1.241786718368530273e+00,1.666475236415863037e-01,1.088484406471252441e+00,-2.758112430572509766e+00,1.192987337708473206e-01,1.090545892715454102e+00,-3.300981521606445312e-01,1.240167617797851562e-01,1.781156301498413086e+00,1.302729845046997070e+00,7.363495230674743652e-02,6.679335832595825195e-01,-2.806798696517944336e+00,-6.066037341952323914e-03,3.129392623901367188e+00,3.138694167137145996e-01,-4.650628566741943359e-02,-1.706941485404968262e+00,1.304879546165466309e+00,-2.712866663932800293e-02,8.658398389816284180e-01,-2.792265653610229492e+00,4.650628566741943359e-02,2.655242204666137695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045440360903739929e-01,-4.848211631178855896e-02,-2.901613013818860054e-03,-9.933335781097412109e-01
2.185824632644653320e+00,-9.843963384628295898e-02,1.007636189460754395e-01,2.473828196525573730e-01,1.227283716201782227e+00,1.550209522247314453e-01,1.509035229682922363e+00,-2.728666782379150391e+00,1.011006254702806473e-02,1.137960910797119141e+00,6.501328945159912109e-02,-3.875523805618286133e-02,-1.236914098262786865e-01,1.241968274116516113e+00,1.472699046134948730e-01,1.063746094703674316e+00,-2.757986068725585938e+00,7.481446117162704468e-02,1.043130874633789062e+00,-3.298559486865997314e-01,1.356433331966400146e-01,1.979062557220458984e+00,1.302790403366088867e+00,5.425733327865600586e-02,6.679335832595825195e-01,-2.806766986846923828e+00,-8.088049478828907013e-03,3.129392623901367188e+00,3.137180209159851074e-01,-1.162657141685485840e-02,-1.632726669311523438e+00,1.304909825325012207e+00,-1.937761902809143066e-02,8.411015868186950684e-01,-2.792265653610229492e+00,1.617609895765781403e-02,2.655242204666137695e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045407950878143311e-01,-4.846677929162979126e-02,-2.892970805987715721e-03,-9.933347105979919434e-01
2.204092979431152344e+00,-9.550273418426513672e-02,8.138599991798400879e-02,2.721211016178131104e-01,1.229342579841613770e+00,8.913704752922058105e-02,1.509035229682922363e+00,-2.728082418441772461e+00,8.088049478828907013e-03,1.280206084251403809e+00,6.368106603622436523e-02,-6.975942850112915039e-02,-2.721211016178131104e-01,1.245117187500000000e+00,8.138599991798400879e-02,1.113222718238830566e+00,-2.756043195724487305e+00,9.907861053943634033e-02,1.327621102333068848e+00,-3.278273642063140869e-01,8.526152372360229492e-02,2.003800868988037109e+00,1.303395986557006836e+00,9.301257133483886719e-02,7.916250228881835938e-01,-2.806467056274414062e+00,-2.224213629961013794e-02,3.413882970809936523e+00,3.126280307769775391e-01,-2.325314283370971680e-02,-1.979062557220458984e+00,1.305515289306640625e+00,-1.007636189460754395e-01,8.905781507492065430e-01,-2.792028665542602539e+00,4.246226325631141663e-02,2.892317533493041992e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045397520065307617e-01,-4.848683625459671021e-02,-2.821214962750673294e-03,-9.933340549468994141e-01
2.223168373107910156e+00,-9.208136796951293945e-02,5.425733327865600586e-02,5.195039510726928711e-01,1.231795072555541992e+00,1.472699046134948730e-01,1.558511734008789062e+00,-2.727734804153442383e+00,-4.044024739414453506e-03,1.612111330032348633e+00,6.219744682312011719e-02,-1.317678093910217285e-01,-4.452890753746032715e-01,1.248720169067382812e+00,1.317678093910217285e-01,1.162699222564697266e+00,-2.754005193710327148e+00,8.088050037622451782e-02,1.469866275787353516e+00,-3.251326680183410645e-01,8.526152372360229492e-02,2.028539180755615234e+00,1.304334521293640137e+00,1.201412379741668701e-01,8.905781507492065430e-01,-2.805929899215698242e+00,1.819811202585697174e-02,3.650958061218261719e+00,3.111141920089721680e-01,-7.751047611236572266e-03,-1.979062557220458984e+00,1.306453943252563477e+00,4.263076186180114746e-02,7.668867111206054688e-01,-2.791744232177734375e+00,1.415408682078123093e-02,3.224222660064697266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.044901087880134583e-01,-4.848270863294601440e-02,-2.774762688204646111e-03,-9.933395981788635254e-01
2.242502450942993164e+00,-9.114277362823486328e-02,1.046391502022743225e-01,7.668867111206054688e-01,1.232945680618286133e+00,1.201412379741668701e-01,1.706941485404968262e+00,-2.727687358856201172e+00,-1.617609895765781403e-02,1.801771521568298340e+00,6.171303987503051758e-02,-6.588390469551086426e-02,-4.205507934093475342e-01,1.249991893768310547e+00,1.085146665573120117e-01,1.385343790054321289e+00,-2.753610372543334961e+00,5.661634728312492371e-02,1.612111330032348633e+00,-3.242546021938323975e-01,6.588390469551086426e-02,2.078015804290771484e+00,1.304697871208190918e+00,1.550209522247314453e-02,8.905781507492065430e-01,-2.805692911148071289e+00,2.224213629961013794e-02,3.793203353881835938e+00,3.104783296585083008e-01,5.038180947303771973e-02,-1.929585933685302734e+00,1.306847572326660156e+00,4.263076186180114746e-02,9.647929668426513672e-01,-2.791586399078369141e+00,0.000000000000000000e+00,3.508713006973266602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.044946834444999695e-01,-4.847507923841476440e-02,-2.746924990788102150e-03,-9.933395981788635254e-01
2.269773006439208984e+00,-8.950775861740112305e-02,9.688809514045715332e-02,6.926718950271606445e-01,1.234822869300842285e+00,1.317678093910217285e-01,1.781156301498413086e+00,-2.727640151977539062e+00,0.000000000000000000e+00,1.706941485404968262e+00,6.062304973602294922e-02,-1.278922855854034424e-01,-4.700273573398590088e-01,1.251687407493591309e+00,6.200838088989257812e-02,1.583250045776367188e+00,-2.752994298934936523e+00,4.246226325631141663e-02,1.801771521568298340e+00,-3.229829668998718262e-01,5.038180947303771973e-02,2.449090003967285156e+00,1.305303454399108887e+00,3.100419044494628906e-02,8.658398389816284180e-01,-2.805345296859741211e+00,-1.415408682078123093e-02,4.030278205871582031e+00,3.095700144767761230e-01,0.000000000000000000e+00,-2.300660133361816406e+00,1.307483434677124023e+00,2.712866663932800293e-02,1.088484406471252441e+00,-2.791286230087280273e+00,2.022012369707226753e-03,3.508713006973266602e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.045065298676490784e-01,-4.843840748071670532e-02,-2.724655903875827789e-03,-9.933401942253112793e-01
2.281410932540893555e+00,-8.799391984939575195e-02,1.162657141685485840e-02,8.411015868186950684e-01,1.237396478652954102e+00,1.627719998359680176e-01,1.880109429359436035e+00,-2.727592706680297852e+00,8.088049478828907013e-03,1.849186539649963379e+00,5.962389707565307617e-02,-9.301257133483886719e-02,-7.668867111206054688e-01,1.253927946090698242e+00,7.363495230674743652e-02,1.632726669311523438e+00,-2.752109766006469727e+00,3.235219791531562805e-02,2.086261749267578125e+00,-3.214690685272216797e-01,1.007636189460754395e-01,2.399613380432128906e+00,1.305939197540283203e+00,9.301257133483886719e-02,1.039007902145385742e+00,-2.805108547210693359e+00,3.639622405171394348e-02,4.267353534698486328e+00,3.084800243377685547e-01,2.712866663932800293e-02,-2.424351692199707031e+00,1.308149456977844238e+00,7.751047611236572266e-03,9.895312786102294922e-01,-2.791001796722412109e+00,4.044024739414453506e-03,3.793203353881835938e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.044808924198150635e-01,-4.847513511776924133e-02,-2.729927189648151398e-03,-9.933410882949829102e-01
