time_s,q0,qdot0,tau0,q1,qdot1,tau1,q2,qdot2,tau2,q3,qdot3,tau3,q4,qdot4,tau4,q5,qdot5,tau5,q6,qdot6,tau6,q7,qdot7,tau7,q8,qdot8,tau8,q9,qdot9,tau9,q10,qdot10,tau10,q11,qdot11,tau11,command_0,command_1,command_2,imu_quat_w,imu_quat_x,imu_quat_y,imu_quat_z
1.999027013778686523e+00,-1.000746488571166992e-01,5.038180947303771973e-02,3.463359475135803223e-01,1.225406527519226074e+00,-1.162657141685485840e-02,1.039007902145385742e+00,-2.740941047668457031e+00,-2.022012509405612946e-02,8.060556650161743164e-01,4.367351531982421875e-03,0.000000000000000000e+00,2.473828196525573730e-02,1.262163400650024414e+00,0.000000000000000000e+00,8.658398389816284180e-01,-2.779027700424194336e+00,3.639622405171394348e-02,1.232791066169738770e+00,-3.370922803878784180e-01,6.200838088989257812e-02,9.400547146797180176e-01,1.303759336471557617e+00,6.975942850112915039e-02,2.473828196525573730e-02,-2.810684680938720703e+00,1.213207468390464783e-02,1.517281293869018555e+00,2.996692657470703125e-01,-3.875523805618286133e-02,-7.421484589576721191e-01,1.309693694114685059e+00,2.325314283370971680e-02,3.463359475135803223e-01,-2.803070783615112305e+00,4.044024739414453506e-03,1.801771521568298340e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812267005443572998e-01,-4.678073152899742126e-02,1.031394302845001221e-02,-9.822739362716674805e-01
2.012851238250732422e+00,-9.931772947311401367e-02,4.263076186180114746e-02,3.710742294788360596e-01,1.225679039955139160e+00,-2.325314283370971680e-02,1.063746094703674316e+00,-2.740893840789794922e+00,-5.459433421492576599e-02,9.008857607841491699e-01,4.397630691528320312e-03,-3.487971425056457520e-02,0.000000000000000000e+00,1.262526750564575195e+00,5.813286080956459045e-02,8.411015868186950684e-01,-2.778711795806884766e+00,-1.415408682078123093e-02,1.280206084251403809e+00,-3.364867269992828369e-01,8.526152372360229492e-02,9.895312786102294922e-01,1.304213523864746094e+00,9.301257133483886719e-02,7.421484589576721191e-02,-2.810305595397949219e+00,5.459433421492576599e-02,1.517281293869018555e+00,2.992756366729736328e-01,-3.487971425056457520e-02,-8.411015868186950684e-01,1.309996366500854492e+00,-2.712866663932800293e-02,2.226445376873016357e-01,-2.803007602691650391e+00,2.426414936780929565e-02,1.849186539649963379e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812314987182617188e-01,-4.678842052817344666e-02,1.032179035246372223e-02,-9.822726249694824219e-01
2.045768022537231445e+00,-9.613853693008422852e-02,8.526152372360229492e-02,4.205507934093475342e-01,1.227556228637695312e+00,6.975942850112915039e-02,1.113222718238830566e+00,-2.740214347839355469e+00,7.279244810342788696e-02,9.008857607841491699e-01,4.488468170166015625e-03,-1.937761902809143066e-02,0.000000000000000000e+00,1.264434218406677246e+00,-1.550209522247314453e-02,8.905781507492065430e-01,-2.777890205383300781e+00,-1.617609895765781403e-02,1.517281293869018555e+00,-3.347609043121337891e-01,-1.162657141685485840e-02,1.459558606147766113e+00,1.305485129356384277e+00,3.875523805618286133e-02,3.215976655483245850e-01,-2.808283567428588867e+00,2.628616243600845337e-02,1.849186539649963379e+00,2.975498437881469727e-01,2.712866663932800293e-02,-9.895312786102294922e-01,1.311631441116333008e+00,2.712866663932800293e-02,2.226445376873016357e-01,-2.802786350250244141e+00,2.022012369707226753e-03,2.133676767349243164e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812360584735870361e-01,-4.676461219787597656e-02,1.035849377512931824e-02,-9.822725057601928711e-01
2.055678606033325195e+00,-9.538161754608154297e-02,5.425733327865600586e-02,4.452890753746032715e-01,1.228010416030883789e+00,5.038180947303771973e-02,1.162699222564697266e+00,-2.739977598190307617e+00,2.426414936780929565e-02,9.008857607841491699e-01,4.518747329711914062e-03,3.875523805618286133e-02,0.000000000000000000e+00,1.265039801597595215e+00,6.975942850112915039e-02,8.411015868186950684e-01,-2.777700662612915039e+00,3.841823711991310120e-02,1.469866275787353516e+00,-3.344581425189971924e-01,5.425733327865600586e-02,1.311128973960876465e+00,1.305666804313659668e+00,3.875523805618286133e-02,2.721211016178131104e-01,-2.807936191558837891e+00,1.213207468390464783e-02,1.706941485404968262e+00,2.973076105117797852e-01,5.038180947303771973e-02,-9.647929668426513672e-01,1.311934232711791992e+00,0.000000000000000000e+00,3.215976655483245850e-01,-2.802786350250244141e+00,0.000000000000000000e+00,2.228506803512573242e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812445074319839478e-01,-4.674044623970985413e-02,1.035531051456928253e-02,-9.822721481323242188e-01
2.073559761047363281e+00,-9.386777877807617188e-02,8.138599991798400879e-02,3.463359475135803223e-01,1.228918790817260742e+00,5.038180947303771973e-02,1.360605478286743164e+00,-2.739282369613647461e+00,6.470439583063125610e-02,9.957158565521240234e-01,4.488468170166015625e-03,-7.363495230674743652e-02,-4.947656393051147461e-02,1.266099452972412109e+00,3.875523805618286133e-02,9.400547146797180176e-01,-2.776974201202392578e+00,5.661634728312492371e-02,1.517281293869018555e+00,-3.336709141731262207e-01,1.240167617797851562e-01,1.360605478286743164e+00,1.305999755859375000e+00,3.875523805618286133e-03,3.215976655483245850e-01,-2.807067394256591797e+00,3.235219791531562805e-02,2.133676767349243164e+00,2.967929244041442871e-01,-4.263076186180114746e-02,-1.039007902145385742e+00,1.312388420104980469e+00,-1.162657141685485840e-02,3.710742294788360596e-01,-2.802659988403320312e+00,3.437421098351478577e-02,2.465582132339477539e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812575608491897583e-01,-4.669991508126258850e-02,1.035733893513679504e-02,-9.822716116905212402e-01
2.111847400665283203e+00,-9.062802791595458984e-02,3.100419044494628906e-02,5.195039510726928711e-01,1.231098651885986328e+00,4.650628566741943359e-02,1.509035229682922363e+00,-2.738239765167236328e+00,8.088049478828907013e-03,1.137960910797119141e+00,4.639863967895507812e-03,1.937761902809143066e-02,2.473828196525573730e-02,1.269006133079528809e+00,5.038180947303771973e-02,9.647929668426513672e-01,-2.775552272796630859e+00,6.066037341952323914e-03,1.801771521568298340e+00,-3.314000964164733887e-01,7.363495230674743652e-02,1.682203173637390137e+00,1.306665897369384766e+00,3.875523805618286133e-02,5.442422032356262207e-01,-2.806245803833007812e+00,-2.022012509405612946e-02,2.418167114257812500e+00,2.951881885528564453e-01,0.000000000000000000e+00,-1.261652350425720215e+00,1.313326954841613770e+00,1.550209522247314453e-02,4.700273573398590088e-01,-2.802328109741210938e+00,0.000000000000000000e+00,2.702657222747802734e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812525242567062378e-01,-4.673909395933151245e-02,1.038913149386644363e-02,-9.822703599929809570e-01
2.115377426147460938e+00,-9.041613340377807617e-02,3.875523805618286133e-02,4.205507934093475342e-01,1.231280326843261719e+00,1.046391502022743225e-01,1.410082101821899414e+00,-2.738208293914794922e+00,8.088049478828907013e-03,1.280206084251403809e+00,4.609584808349609375e-03,-3.100419044494628906e-02,-2.473828196525573730e-02,1.269127249717712402e+00,3.875523805618286133e-03,1.063746094703674316e+00,-2.775473356246948242e+00,1.819811202585697174e-02,1.801771521568298340e+00,-3.312789797782897949e-01,-1.937761902809143066e-02,1.682203173637390137e+00,1.306696176528930664e+00,3.875523805618286133e-02,5.442422032356262207e-01,-2.806214332580566406e+00,-1.011006254702806473e-02,2.418167114257812500e+00,2.950670719146728516e-01,-3.487971425056457520e-02,-1.187437534332275391e+00,1.313357234001159668e+00,0.000000000000000000e+00,5.195039510726928711e-01,-2.802312374114990234e+00,1.011006254702806473e-02,2.702657222747802734e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812599152326583862e-01,-4.674619436264038086e-02,1.039109379053115845e-02,-9.822686314582824707e-01
2.132807254791259766e+00,-8.923530578613281250e-02,1.937761902809143066e-02,6.431953310966491699e-01,1.232340097427368164e+00,6.200838088989257812e-02,1.632726669311523438e+00,-2.737639665603637695e+00,3.639622405171394348e-02,1.327621102333068848e+00,4.639863967895507812e-03,-3.875523805618286133e-02,0.000000000000000000e+00,1.269853949546813965e+00,3.487971425056457520e-02,1.187437534332275391e+00,-2.774873018264770508e+00,3.437421098351478577e-02,1.896601676940917969e+00,-3.306128978729248047e-01,5.038180947303771973e-02,1.805894613265991211e+00,1.306968688964843750e+00,9.301257133483886719e-02,5.195039510726928711e-01,-2.805835008621215820e+00,4.650628566741943359e-02,2.655242204666137695e+00,2.944312691688537598e-01,2.712866663932800293e-02,-1.286390662193298340e+00,1.313629746437072754e+00,-5.425733327865600586e-02,5.442422032356262207e-01,-2.802138566970825195e+00,2.022012509405612946e-02,2.892317533493041992e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812600344419479370e-01,-4.677917435765266418e-02,1.042634248733520508e-02,-9.822666645050048828e-01
2.152610301971435547e+00,-8.817559480667114258e-02,-3.875523805618286133e-03,8.411015868186950684e-01,1.233551144599914551e+00,1.085146665573120117e-01,1.731679677963256836e+00,-2.737434148788452148e+00,-2.224213629961013794e-02,1.469866275787353516e+00,4.760980606079101562e-03,1.162657141685485840e-02,-2.473828196525573730e-02,1.270580530166625977e+00,4.650628566741943359e-02,1.385343790054321289e+00,-2.774241209030151367e+00,1.819811202585697174e-02,2.133676767349243164e+00,-3.294017910957336426e-01,1.433943808078765869e-01,1.805894613265991211e+00,1.307301759719848633e+00,3.875523805618286133e-02,6.926718950271606445e-01,-2.805250644683837891e+00,3.235219791531562805e-02,2.892317533493041992e+00,2.937045693397521973e-01,-1.162657141685485840e-02,-1.484296917915344238e+00,1.314083933830261230e+00,3.875523805618286133e-03,5.937187671661376953e-01,-2.801743745803833008e+00,4.044025018811225891e-02,3.224222660064697266e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812571883201599121e-01,-4.674585536122322083e-02,1.044803671538829803e-02,-9.822685718536376953e-01
2.183015108108520508e+00,-8.602589368820190430e-02,3.875523805618286133e-02,8.411015868186950684e-01,1.236124753952026367e+00,1.278922855854034424e-01,1.731679677963256836e+00,-2.737228870391845703e+00,-5.459433421492576599e-02,1.801771521568298340e+00,4.851818084716796875e-03,0.000000000000000000e+00,-7.421484589576721191e-02,1.272245883941650391e+00,2.712866663932800293e-02,1.311128973960876465e+00,-2.773309230804443359e+00,2.426414936780929565e-02,2.275921821594238281e+00,-3.268887400627136230e-01,9.688809514045715332e-02,1.880109429359436035e+00,1.308210134506225586e+00,2.712866663932800293e-02,5.937187671661376953e-01,-2.804824113845825195e+00,-2.022012509405612946e-02,3.224222660064697266e+00,2.927962541580200195e-01,1.162657141685485840e-02,-1.583250045776367188e+00,1.314931631088256836e+00,3.875523805618286133e-03,6.431953310966491699e-01,-2.801111936569213867e+00,3.033018670976161957e-02,3.319052934646606445e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812631189823150635e-01,-4.674553498625755310e-02,1.052737887948751450e-02,-9.822666645050048828e-01
2.198066711425781250e+00,-8.511751890182495117e-02,1.162657141685485840e-02,8.411015868186950684e-01,1.237275362014770508e+00,1.085146665573120117e-01,1.805894613265991211e+00,-2.737181425094604492e+00,1.213207468390464783e-02,1.706941485404968262e+00,4.882097244262695312e-03,-6.975942850112915039e-02,-1.236914098262786865e-01,1.272972464561462402e+00,6.588390469551086426e-02,1.385343790054321289e+00,-2.772724628448486328e+00,5.661634728312492371e-02,2.418167114257812500e+00,-3.257684707641601562e-01,8.526152372360229492e-02,1.830632925033569336e+00,1.308664321899414062e+00,1.550209522247314453e-02,5.689804553985595703e-01,-2.804760932922363281e+00,-4.044024739414453506e-03,3.319052934646606445e+00,2.924026846885681152e-01,-5.038180947303771973e-02,-1.682203173637390137e+00,1.315325260162353516e+00,5.425733327865600586e-02,6.431953310966491699e-01,-2.801032781600952148e+00,2.628616243600845337e-02,3.603543043136596680e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812645494937896729e-01,-4.677443578839302063e-02,1.055728457868099213e-02,-9.822646975517272949e-01
2.212750434875488281e+00,-8.439087867736816406e-02,7.363495230674743652e-02,1.039007902145385742e+00,1.238244175910949707e+00,1.550209522247314453e-01,1.830632925033569336e+00,-2.737133979797363281e+00,-3.235219791531562805e-02,1.896601676940917969e+00,4.972934722900390625e-03,-6.975942850112915039e-02,-1.484296917915344238e-01,1.273487210273742676e+00,-3.875523805618286133e-03,1.558511734008789062e+00,-2.772361278533935547e+00,4.246226325631141663e-02,2.655242204666137695e+00,-3.245876431465148926e-01,1.433943808078765869e-01,2.003800868988037109e+00,1.309088110923767090e+00,1.550209522247314453e-02,5.937187671661376953e-01,-2.804650306701660156e+00,1.617609895765781403e-02,3.650958061218261719e+00,2.919787764549255371e-01,0.000000000000000000e+00,-1.706941485404968262e+00,1.315658330917358398e+00,0.000000000000000000e+00,5.937187671661376953e-01,-2.800922393798828125e+00,0.000000000000000000e+00,3.793203353881835938e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812663525342941284e-01,-4.675951600074768066e-02,1.056353934109210968e-02,-9.822649955749511719e-01
2.237119674682617188e+00,-8.351284265518188477e-02,8.913704752922058105e-02,1.162699222564697266e+00,1.239969968795776367e+00,1.976517289876937866e-01,1.706941485404968262e+00,-2.737023591995239258e+00,2.628616243600845337e-02,1.896601676940917969e+00,5.063772201538085938e-03,-2.712866663932800293e-02,-7.421484589576721191e-02,1.274274468421936035e+00,1.550209522247314453e-02,1.706941485404968262e+00,-2.771997928619384766e+00,7.683647423982620239e-02,2.797487497329711914e+00,-3.231948912143707275e-01,1.666475236415863037e-01,2.226445436477661133e+00,1.309693694114685059e+00,3.487971425056457520e-02,7.668867111206054688e-01,-2.804397583007812500e+00,8.088049478828907013e-03,3.650958061218261719e+00,2.911007404327392578e-01,-3.100419044494628906e-02,-1.731679677963256836e+00,1.316082239151000977e+00,-1.162657141685485840e-02,8.411015868186950684e-01,-2.800701141357421875e+00,5.459433421492576599e-02,3.982863426208496094e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812616437673568726e-01,-4.671146348118782043e-02,1.058117859065532684e-02,-9.822679758071899414e-01
2.255641222000122070e+00,-8.224117755889892578e-02,1.085146665573120117e-01,1.039007902145385742e+00,1.242059230804443359e+00,1.278922855854034424e-01,1.830632925033569336e+00,-2.737007617950439453e+00,6.066037341952323914e-03,2.228506803512573242e+00,5.124330520629882812e-03,-5.038180947303771973e-02,-1.236914098262786865e-01,1.275091886520385742e+00,2.325314283370971680e-02,1.682203173637390137e+00,-2.771634817123413086e+00,4.650628566741943359e-02,2.844902515411376953e+00,-3.219232261180877686e-01,1.511454284191131592e-01,2.449090003967285156e+00,1.310087323188781738e+00,7.751047611236572266e-03,7.916250228881835938e-01,-2.804129123687744141e+00,4.044024739414453506e-03,3.888033390045166016e+00,2.901924252510070801e-01,4.263076186180114746e-02,-1.880109429359436035e+00,1.316475868225097656e+00,0.000000000000000000e+00,7.668867111206054688e-01,-2.800590515136718750e+00,1.617609895765781403e-02,4.077693462371826172e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.812879145145416260e-01,-4.668584465980529785e-02,1.061427593231201172e-02,-9.822639822959899902e-01
2.272707223892211914e+00,-8.106034994125366211e-02,1.162657216191291809e-01,1.088484406471252441e+00,1.244118094444274902e+00,7.363495230674743652e-02,1.979062557220458984e+00,-2.736976146697998047e+00,0.000000000000000000e+00,2.228506803512573242e+00,5.245447158813476562e-03,-3.875523805618286133e-02,-1.731679737567901611e-01,1.276030540466308594e+00,1.550209522247314453e-02,1.706941485404968262e+00,-2.771050214767456055e+00,2.224213629961013794e-02,2.987147569656372070e+00,-3.208029866218566895e-01,7.363495230674743652e-02,2.449090003967285156e+00,1.310571670532226562e+00,6.200838088989257812e-02,8.658398389816284180e-01,-2.803781509399414062e+00,0.000000000000000000e+00,4.030278205871582031e+00,2.895262837409973145e-01,-2.325314283370971680e-02,-2.102753877639770508e+00,1.316869497299194336e+00,2.712866663932800293e-02,8.411015868186950684e-01,-2.800448417663574219e+00,3.639622405171394348e-02,4.314768791198730469e+00,2.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,-1.813238114118576050e-01,-4.674271494150161743e-02,1.066007092595100403e-02,-9.822540879249572754e-01
